LegSF.fam3.00033	Legume.fam3.00227
LegSF.fam3.00033	Legume.fam3.00907
LegSF.fam3.00033	Legume.fam3.03982
LegSF.fam3.00033	Legume.fam3.04659
LegSF.fam3.00033	Legume.fam3.04699
LegSF.fam3.00033	Legume.fam3.05932
LegSF.fam3.00033	Legume.fam3.07226
LegSF.fam3.00033	Legume.fam3.12987
LegSF.fam3.00033	Legume.fam3.13356
LegSF.fam3.00033	Legume.fam3.16517
LegSF.fam3.00033	Legume.fam3.18244
LegSF.fam3.00033	Legume.fam3.19666
LegSF.fam3.00033	Legume.fam3.20595
LegSF.fam3.00033	Legume.fam3.23207
LegSF.fam3.00033	Legume.fam3.24648
LegSF.fam3.00040	Legume.fam3.02091
LegSF.fam3.00040	Legume.fam3.01251
LegSF.fam3.00040	Legume.fam3.02519
LegSF.fam3.00040	Legume.fam3.03063
LegSF.fam3.00040	Legume.fam3.04997
LegSF.fam3.00040	Legume.fam3.05069
LegSF.fam3.00040	Legume.fam3.05093
LegSF.fam3.00040	Legume.fam3.07189
LegSF.fam3.00040	Legume.fam3.08358
LegSF.fam3.00040	Legume.fam3.10494
LegSF.fam3.00040	Legume.fam3.12339
LegSF.fam3.00040	Legume.fam3.20768
LegSF.fam3.00040	Legume.fam3.22153
LegSF.fam3.00040	Legume.fam3.22590
LegSF.fam3.00040	Legume.fam3.23363
LegSF.fam3.00040	Legume.fam3.23454
LegSF.fam3.00044	Legume.fam3.04083
LegSF.fam3.00044	Legume.fam3.00294
LegSF.fam3.00044	Legume.fam3.00858
LegSF.fam3.00044	Legume.fam3.00932
LegSF.fam3.00044	Legume.fam3.02488
LegSF.fam3.00044	Legume.fam3.03337
LegSF.fam3.00044	Legume.fam3.04897
LegSF.fam3.00044	Legume.fam3.05382
LegSF.fam3.00044	Legume.fam3.05501
LegSF.fam3.00044	Legume.fam3.09269
LegSF.fam3.00044	Legume.fam3.10489
LegSF.fam3.00044	Legume.fam3.13020
LegSF.fam3.00044	Legume.fam3.13578
LegSF.fam3.00044	Legume.fam3.17507
LegSF.fam3.00044	Legume.fam3.22360
LegSF.fam3.00044	Legume.fam3.24225
LegSF.fam3.00051	Legume.fam3.07541
LegSF.fam3.00051	Legume.fam3.01073
LegSF.fam3.00051	Legume.fam3.01595
LegSF.fam3.00051	Legume.fam3.02453
LegSF.fam3.00051	Legume.fam3.02666
LegSF.fam3.00051	Legume.fam3.02968
LegSF.fam3.00051	Legume.fam3.03264
LegSF.fam3.00051	Legume.fam3.03632
LegSF.fam3.00051	Legume.fam3.03927
LegSF.fam3.00051	Legume.fam3.04585
LegSF.fam3.00051	Legume.fam3.05548
LegSF.fam3.00051	Legume.fam3.07837
LegSF.fam3.00051	Legume.fam3.12784
LegSF.fam3.00051	Legume.fam3.14872
LegSF.fam3.00051	Legume.fam3.18612
LegSF.fam3.00080	Legume.fam3.10226
LegSF.fam3.00080	Legume.fam3.00601
LegSF.fam3.00080	Legume.fam3.01183
LegSF.fam3.00080	Legume.fam3.02083
LegSF.fam3.00080	Legume.fam3.02169
LegSF.fam3.00080	Legume.fam3.03448
LegSF.fam3.00080	Legume.fam3.05277
LegSF.fam3.00080	Legume.fam3.05906
LegSF.fam3.00080	Legume.fam3.06192
LegSF.fam3.00080	Legume.fam3.07760
LegSF.fam3.00080	Legume.fam3.08500
LegSF.fam3.00080	Legume.fam3.18590
LegSF.fam3.00087	Legume.fam3.19270
LegSF.fam3.00087	Legume.fam3.04613
LegSF.fam3.00087	Legume.fam3.05098
LegSF.fam3.00087	Legume.fam3.12407
LegSF.fam3.00087	Legume.fam3.15066
LegSF.fam3.00087	Legume.fam3.15634
LegSF.fam3.00087	Legume.fam3.18321
LegSF.fam3.00087	Legume.fam3.20729
LegSF.fam3.00087	Legume.fam3.21225
LegSF.fam3.00087	Legume.fam3.21620
LegSF.fam3.00087	Legume.fam3.22421
LegSF.fam3.00087	Legume.fam3.23671
LegSF.fam3.00090	Legume.fam3.00685
LegSF.fam3.00090	Legume.fam3.00362
LegSF.fam3.00090	Legume.fam3.00405
LegSF.fam3.00090	Legume.fam3.02767
LegSF.fam3.00090	Legume.fam3.03882
LegSF.fam3.00090	Legume.fam3.05217
LegSF.fam3.00090	Legume.fam3.05453
LegSF.fam3.00090	Legume.fam3.09233
LegSF.fam3.00090	Legume.fam3.15669
LegSF.fam3.00090	Legume.fam3.16967
LegSF.fam3.00090	Legume.fam3.17102
LegSF.fam3.00090	Legume.fam3.18763
LegSF.fam3.00095	Legume.fam3.08643
LegSF.fam3.00095	Legume.fam3.00680
LegSF.fam3.00095	Legume.fam3.00886
LegSF.fam3.00095	Legume.fam3.02264
LegSF.fam3.00095	Legume.fam3.04136
LegSF.fam3.00095	Legume.fam3.05919
LegSF.fam3.00095	Legume.fam3.06358
LegSF.fam3.00095	Legume.fam3.08190
LegSF.fam3.00095	Legume.fam3.08508
LegSF.fam3.00095	Legume.fam3.10763
LegSF.fam3.00095	Legume.fam3.15152
LegSF.fam3.00108	Legume.fam3.20373
LegSF.fam3.00108	Legume.fam3.00248
LegSF.fam3.00108	Legume.fam3.00381
LegSF.fam3.00108	Legume.fam3.10624
LegSF.fam3.00108	Legume.fam3.13844
LegSF.fam3.00108	Legume.fam3.17181
LegSF.fam3.00108	Legume.fam3.17731
LegSF.fam3.00108	Legume.fam3.17856
LegSF.fam3.00108	Legume.fam3.19403
LegSF.fam3.00108	Legume.fam3.20517
LegSF.fam3.00108	Legume.fam3.21131
LegSF.fam3.00125	Legume.fam3.08313
LegSF.fam3.00125	Legume.fam3.04052
LegSF.fam3.00125	Legume.fam3.05029
LegSF.fam3.00125	Legume.fam3.08809
LegSF.fam3.00125	Legume.fam3.10878
LegSF.fam3.00125	Legume.fam3.14462
LegSF.fam3.00125	Legume.fam3.15449
LegSF.fam3.00125	Legume.fam3.16105
LegSF.fam3.00125	Legume.fam3.17409
LegSF.fam3.00125	Legume.fam3.19019
LegSF.fam3.00153	Legume.fam3.06708
LegSF.fam3.00153	Legume.fam3.02315
LegSF.fam3.00153	Legume.fam3.04530
LegSF.fam3.00153	Legume.fam3.05562
LegSF.fam3.00153	Legume.fam3.12188
LegSF.fam3.00153	Legume.fam3.15944
LegSF.fam3.00153	Legume.fam3.15945
LegSF.fam3.00153	Legume.fam3.19240
LegSF.fam3.00153	Legume.fam3.20415
LegSF.fam3.00157	Legume.fam3.02576
LegSF.fam3.00157	Legume.fam3.00751
